timestamp,temp_55,temp_43,hum_43,wind_speed_43,wind_dir_43
2025-11-08 04:28:55.191602+01:00,13.5,12.11,91.0,1.34,17.0
2025-11-08 04:33:55.868502+01:00,13.44,12.06,91.2,1.79,19.0
2025-11-08 04:38:56.555943+01:00,13.44,12.06,91.7,1.34,25.0
2025-11-08 04:43:57.232902+01:00,13.33,12.06,91.9,1.79,22.0
2025-11-08 04:48:56.905452+01:00,13.33,11.89,91.6,1.79,355.0
2025-11-08 04:53:57.620778+01:00,13.33,11.83,91.5,1.34,342.0
2025-11-08 04:58:58.272693+01:00,13.28,11.78,91.6,1.79,360.0
2025-11-08 05:03:58.863977+01:00,13.28,11.67,91.8,1.79,360.0
2025-11-08 05:08:59.541653+01:00,13.28,11.72,92.5,1.79,360.0
2025-11-08 05:14:00.171934+01:00,13.17,11.78,92.2,2.24,360.0
2025-11-08 05:19:00.971153+01:00,13.17,11.72,92.1,1.79,347.0
2025-11-08 05:24:01.846373+01:00,13.17,11.72,92.2,1.79,360.0
2025-11-08 05:29:02.478836+01:00,13.11,11.61,92.1,1.79,349.0
2025-11-08 05:34:03.138690+01:00,13.11,11.61,92.1,0.89,350.0
2025-11-08 05:39:03.781322+01:00,13.11,11.56,92.1,0.89,350.0
2025-11-08 05:44:04.434183+01:00,13.0,11.5,92.0,1.34,350.0
2025-11-08 05:49:05.172722+01:00,13.0,11.44,92.3,0.89,350.0
2025-11-08 05:54:05.799433+01:00,13.0,11.44,92.4,0.89,350.0
2025-11-08 05:59:06.508684+01:00,12.94,11.44,92.3,0.89,350.0
2025-11-08 06:04:07.173389+01:00,12.94,11.39,92.5,0.89,338.0
2025-11-08 06:09:07.816729+01:00,12.94,11.33,92.2,0.89,338.0
2025-11-08 06:14:08.445767+01:00,12.83,11.28,92.2,1.34,337.0
2025-11-08 06:19:09.050792+01:00,12.83,11.22,92.1,0.45,338.0
2025-11-08 06:24:09.759177+01:00,12.83,11.17,92.1,0.89,338.0
2025-11-08 06:29:10.412600+01:00,12.78,11.0,92.2,0.89,338.0
2025-11-08 06:34:11.087139+01:00,12.67,10.94,92.3,0.89,338.0
2025-11-08 06:39:11.728392+01:00,12.67,10.83,92.1,0.45,338.0
2025-11-08 06:44:12.480938+01:00,12.67,10.72,92.4,0.89,338.0
2025-11-08 06:49:13.217036+01:00,12.61,10.72,92.5,0.89,337.0
2025-11-08 06:54:13.897737+01:00,12.61,10.78,92.9,1.34,337.0
2025-11-08 06:59:14.561001+01:00,12.5,10.78,92.8,0.89,338.0
2025-11-08 07:04:15.192450+01:00,12.5,10.78,92.9,1.34,338.0
2025-11-08 07:09:15.807226+01:00,12.5,10.72,92.8,1.34,337.0
2025-11-08 07:14:16.428058+01:00,12.44,10.67,92.7,0.89,355.0
2025-11-08 07:19:17.087124+01:00,12.44,10.67,92.8,0.89,355.0
2025-11-08 07:24:17.722283+01:00,12.44,10.61,92.7,0.89,355.0
2025-11-08 07:29:18.412893+01:00,12.33,10.61,92.8,0.89,355.0
2025-11-08 07:34:19.138758+01:00,12.33,10.67,93.0,0.45,346.0
2025-11-08 07:39:19.707811+01:00,12.33,10.78,93.1,0.89,346.0
2025-11-08 07:44:20.397100+01:00,12.33,11.0,93.5,0.89,355.0
2025-11-08 07:49:21.096781+01:00,12.33,11.17,93.6,0.89,355.0
2025-11-08 07:54:21.714991+01:00,12.33,11.22,93.3,0.89,333.0
2025-11-08 07:59:22.348906+01:00,12.33,11.17,93.0,0.89,344.0
2025-11-08 08:04:23.277207+01:00,12.33,11.17,93.0,0.89,344.0
2025-11-08 08:09:23.849642+01:00,12.33,11.17,93.1,1.34,360.0
2025-11-08 08:14:24.534737+01:00,12.44,11.61,93.5,1.34,350.0
2025-11-08 08:19:25.136466+01:00,12.44,11.5,92.8,1.34,342.0
2025-11-08 08:24:25.691195+01:00,12.44,11.39,92.4,0.89,355.0
2025-11-08 08:25:03.921991+01:00,12.44,11.33,92.6,0.89,355.0
2025-11-08 08:30:04.608857+01:00,12.5,11.78,93.1,3.13,45.0
2025-11-08 08:35:05.229099+01:00,12.5,11.89,92.5,0.89,342.0
2025-11-08 08:40:05.892490+01:00,12.61,11.89,92.2,0.89,355.0
2025-11-08 08:45:06.559508+01:00,12.61,11.94,92.1,0.89,360.0
2025-11-08 08:50:07.467732+01:00,12.67,12.11,92.7,1.34,343.0
2025-11-08 08:55:08.109126+01:00,12.78,12.39,92.6,1.34,15.0
2025-11-08 09:00:08.739645+01:00,12.83,12.61,92.3,1.34,355.0
2025-11-08 09:05:09.411515+01:00,12.94,12.78,92.4,0.89,350.0
2025-11-08 09:10:10.097314+01:00,13.0,13.0,91.8,1.79,338.0
2025-11-08 09:15:10.698879+01:00,13.11,13.28,91.4,1.34,336.0
2025-11-08 09:20:11.342111+01:00,13.17,13.61,90.6,1.79,329.0
2025-11-08 09:25:11.997122+01:00,13.28,14.06,89.5,1.79,341.0
2025-11-08 09:30:12.642703+01:00,13.33,14.61,85.9,2.68,346.0
2025-11-08 09:35:13.438264+01:00,13.44,15.33,81.5,4.02,26.0
2025-11-08 09:40:14.041419+01:00,13.61,15.72,80.8,1.79,332.0
2025-11-08 09:45:14.648808+01:00,13.61,16.0,79.1,4.02,24.0
2025-11-08 09:50:15.333019+01:00,13.67,16.11,78.6,4.02,32.0
2025-11-08 09:55:15.968563+01:00,13.72,16.28,77.4,3.58,20.0
2025-11-08 10:00:16.607981+01:00,13.83,16.33,77.9,2.68,355.0
2025-11-08 10:05:17.206605+01:00,13.89,16.33,78.0,4.02,337.0
2025-11-08 10:10:17.877998+01:00,14.0,16.39,78.8,2.68,350.0
2025-11-08 10:15:18.590030+01:00,14.06,16.39,76.7,3.58,28.0
2025-11-08 10:20:19.391900+01:00,15.78,16.5,75.8,4.02,355.0
2025-11-08 10:25:20.057494+01:00,16.72,16.61,76.5,2.24,21.0
2025-11-08 10:30:20.692513+01:00,17.5,16.78,76.4,4.47,340.0
2025-11-08 10:35:21.280690+01:00,18.33,16.83,76.8,3.58,355.0
2025-11-08 10:40:21.891245+01:00,18.94,16.89,74.8,3.58,25.0
2025-11-08 10:45:22.548707+01:00,19.78,17.0,74.8,1.79,336.0
2025-11-08 10:50:23.173949+01:00,19.94,17.11,73.6,2.24,15.0
2025-11-08 10:55:23.826060+01:00,20.5,17.22,72.5,3.13,17.0
2025-11-08 11:00:24.838802+01:00,20.89,17.28,72.6,4.92,349.0
2025-11-08 11:05:25.386564+01:00,21.28,17.28,70.7,4.47,18.0
2025-11-08 11:10:25.911690+01:00,21.33,17.33,71.1,5.36,360.0
2025-11-08 11:15:27.117180+01:00,21.61,17.44,72.3,5.36,346.0
2025-11-08 11:20:27.791489+01:00,21.56,17.44,72.0,5.81,350.0
2025-11-08 11:25:28.426450+01:00,22.22,17.5,70.7,4.47,355.0
2025-11-08 11:30:29.072641+01:00,22.5,17.61,70.0,4.47,336.0
2025-11-08 11:35:29.663771+01:00,23.56,17.67,68.8,4.02,360.0
2025-11-08 11:40:30.301465+01:00,23.72,17.78,68.4,4.92,19.0
2025-11-08 11:45:30.882734+01:00,25.0,17.89,69.6,5.36,337.0
2025-11-08 11:50:31.657993+01:00,25.39,17.94,68.8,3.58,347.0
2025-11-08 11:55:32.245880+01:00,26.56,18.11,66.8,3.58,355.0
2025-11-08 12:00:32.882912+01:00,26.33,18.17,66.0,4.47,355.0
2025-11-08 12:05:33.514534+01:00,26.94,18.11,65.4,4.02,19.0
2025-11-08 12:10:34.131729+01:00,27.44,18.11,65.8,4.92,355.0
2025-11-08 12:15:34.710217+01:00,27.67,18.28,64.7,5.36,355.0
2025-11-08 12:20:35.338761+01:00,28.78,18.44,63.8,6.26,360.0
2025-11-08 12:25:35.985824+01:00,28.67,18.67,64.2,4.47,331.0
2025-11-08 12:30:36.658337+01:00,29.06,18.83,65.4,4.47,17.0
2025-11-08 12:35:37.374236+01:00,29.39,18.83,64.2,4.47,347.0
2025-11-08 12:40:37.972324+01:00,29.83,18.78,63.0,4.92,337.0
2025-11-08 12:45:38.610117+01:00,30.67,18.89,63.0,4.02,338.0
2025-11-08 12:50:39.242350+01:00,30.39,19.22,63.3,3.58,342.0
2025-11-08 12:55:39.821648+01:00,23.56,19.44,58.5,4.02,348.0
2025-11-08 13:00:40.418316+01:00,22.28,19.56,56.3,4.92,351.0
2025-11-08 13:05:41.053606+01:00,21.56,19.56,56.2,5.81,349.0
2025-11-08 13:10:41.671014+01:00,21.17,19.61,57.8,4.02,355.0
2025-11-08 13:15:42.286392+01:00,20.89,19.67,57.0,5.81,332.0
2025-11-08 13:20:43.064266+01:00,20.72,19.72,56.6,5.81,348.0
2025-11-08 13:25:43.696066+01:00,20.44,19.89,54.6,6.26,342.0
2025-11-08 13:30:44.679488+01:00,20.33,19.78,54.6,5.81,346.0
2025-11-08 13:35:45.292824+01:00,20.22,19.83,56.1,5.81,360.0
2025-11-08 13:40:46.454218+01:00,20.22,19.83,55.3,4.47,348.0
2025-11-08 13:45:47.040116+01:00,20.17,19.89,54.5,5.36,355.0
2025-11-08 13:50:47.631391+01:00,20.17,20.06,56.0,5.36,337.0
2025-11-08 13:55:48.199727+01:00,20.17,20.22,55.5,5.36,360.0
2025-11-08 14:00:48.779202+01:00,19.5,20.28,52.2,5.36,34.0
2025-11-08 14:05:49.375727+01:00,19.67,20.22,54.0,3.13,10.0
2025-11-08 14:10:49.975220+01:00,20.06,20.33,54.8,5.36,360.0
2025-11-08 14:15:50.543748+01:00,19.94,20.33,54.1,5.81,360.0
2025-11-08 14:20:51.133877+01:00,19.67,20.11,54.4,2.68,350.0
2025-11-08 14:25:51.706464+01:00,19.61,19.94,54.9,4.92,348.0
2025-11-08 14:30:52.324147+01:00,19.67,20.06,54.7,4.47,34.0
2025-11-08 14:35:52.874097+01:00,19.67,20.17,54.4,4.02,327.0
2025-11-08 14:40:53.559437+01:00,20.17,20.17,54.7,1.79,350.0
2025-11-08 14:45:54.153645+01:00,20.17,20.44,53.6,4.47,337.0
2025-11-08 14:50:54.876325+01:00,19.78,20.56,52.1,3.58,350.0
2025-11-08 14:55:55.489031+01:00,19.94,20.67,51.6,4.92,360.0
2025-11-08 15:00:56.139000+01:00,21.72,20.56,52.4,3.58,350.0
2025-11-08 15:05:56.764534+01:00,22.22,20.61,52.6,4.02,12.0
2025-11-08 15:10:57.430648+01:00,24.44,20.72,50.8,4.47,24.0
2025-11-08 15:15:58.041182+01:00,23.33,20.56,51.9,3.58,355.0
2025-11-08 15:20:58.690180+01:00,21.61,20.56,52.5,4.02,350.0
2025-11-08 15:25:59.383914+01:00,21.33,20.28,53.6,4.92,360.0
2025-11-08 15:31:00.018328+01:00,23.94,20.22,54.1,4.47,350.0
2025-11-08 15:36:00.797930+01:00,21.33,20.33,54.4,3.58,346.0
2025-11-08 15:41:01.464815+01:00,21.17,20.44,53.8,2.24,336.0
2025-11-08 15:46:02.219896+01:00,20.89,20.39,54.7,5.36,338.0
2025-11-08 15:51:02.879474+01:00,20.44,20.17,54.0,4.92,31.0
2025-11-08 15:56:03.476418+01:00,20.06,20.0,54.0,4.02,12.0
2025-11-08 16:01:04.089951+01:00,19.94,19.89,54.9,4.02,355.0
2025-11-08 16:06:04.692791+01:00,20.22,19.89,55.0,2.68,360.0
2025-11-08 16:11:05.351842+01:00,20.61,19.94,55.7,1.79,10.0
2025-11-08 16:16:05.945065+01:00,20.78,20.06,60.8,4.47,337.0
2025-11-08 16:21:06.740822+01:00,20.44,19.89,61.0,4.47,337.0
2025-11-08 16:26:07.385098+01:00,20.17,19.72,61.0,4.92,355.0
2025-11-08 16:31:08.091123+01:00,20.33,19.67,61.7,4.47,326.0
2025-11-08 16:36:08.752786+01:00,20.5,19.72,61.7,4.92,21.0
2025-11-08 16:41:09.546790+01:00,20.06,19.61,61.7,6.26,345.0
2025-11-08 16:46:10.287072+01:00,19.89,19.67,61.3,4.47,5.0
2025-11-08 16:51:10.908091+01:00,19.61,19.5,60.3,4.92,5.0
2025-11-08 16:56:11.510665+01:00,19.39,19.39,61.0,4.47,349.0
2025-11-08 17:01:12.148396+01:00,19.33,19.28,60.5,5.81,360.0
2025-11-08 17:06:12.842775+01:00,19.11,19.11,59.7,5.36,350.0
2025-11-08 17:11:13.476964+01:00,19.06,19.06,59.5,4.47,9.0
2025-11-08 17:16:14.112531+01:00,18.89,19.0,58.3,6.26,339.0
2025-11-08 17:21:14.779791+01:00,18.78,18.83,59.4,4.47,341.0
2025-11-08 17:26:15.437464+01:00,18.67,18.72,59.8,4.02,355.0
2025-11-08 17:31:16.239558+01:00,18.5,18.56,59.7,4.92,355.0
2025-11-08 17:36:16.857198+01:00,18.44,18.44,60.5,4.47,331.0
2025-11-08 17:41:17.475671+01:00,18.33,18.33,61.0,5.36,360.0
2025-11-08 17:46:18.094965+01:00,18.17,18.22,61.9,4.92,333.0
2025-11-08 17:51:18.836430+01:00,18.06,18.11,62.4,4.92,22.0
2025-11-08 17:56:19.427502+01:00,17.94,18.06,63.2,2.68,346.0
2025-11-08 18:01:20.100930+01:00,17.89,17.89,64.1,4.02,337.0
2025-11-08 18:06:20.748193+01:00,17.72,17.72,65.1,3.58,355.0
2025-11-08 18:11:21.396282+01:00,17.5,17.56,66.0,3.58,325.0
2025-11-08 18:16:22.082670+01:00,17.44,17.44,66.8,4.02,333.0
2025-11-08 18:21:22.992832+01:00,17.28,17.22,67.8,4.02,343.0
2025-11-08 18:26:23.643206+01:00,17.17,17.17,68.5,4.47,360.0
2025-11-08 18:31:24.252048+01:00,17.06,17.06,69.2,4.47,360.0
2025-11-08 18:36:24.968920+01:00,17.0,16.83,70.0,4.02,5.0
2025-11-08 18:41:26.206513+01:00,16.83,16.72,71.0,4.47,337.0
2025-11-08 18:46:26.824917+01:00,16.72,16.56,71.7,3.58,336.0
2025-11-08 18:51:27.507507+01:00,16.67,16.5,73.0,4.92,360.0
2025-11-08 18:56:28.157685+01:00,16.56,16.39,73.5,4.92,360.0
2025-11-08 19:01:28.775621+01:00,16.44,16.28,74.2,4.47,340.0
2025-11-08 19:06:29.369756+01:00,16.39,16.17,74.9,4.02,355.0
2025-11-08 19:11:29.936948+01:00,16.28,16.06,75.2,4.92,355.0
2025-11-08 19:16:30.550059+01:00,16.22,16.06,75.5,3.58,344.0
2025-11-08 19:21:31.119478+01:00,16.11,16.06,75.7,4.02,351.0
2025-11-08 19:26:32.253988+01:00,16.06,16.06,76.0,2.68,332.0
2025-11-08 19:31:33.017362+01:00,16.06,15.94,76.6,3.58,346.0
2025-11-08 19:36:34.054313+01:00,15.94,15.94,76.9,4.02,350.0
2025-11-08 19:41:34.711665+01:00,15.83,15.83,77.2,4.02,360.0
2025-11-08 19:46:35.305456+01:00,15.83,15.72,77.4,4.47,360.0
2025-11-08 19:51:35.919203+01:00,15.83,15.78,77.7,4.92,338.0
2025-11-08 19:56:36.547696+01:00,15.78,15.83,77.6,4.92,355.0
2025-11-08 20:01:37.151850+01:00,15.78,15.83,77.9,5.36,345.0
2025-11-08 20:06:38.010264+01:00,15.67,15.83,78.0,4.47,5.0
2025-11-08 20:11:38.677575+01:00,15.67,15.83,78.1,4.47,355.0
2025-11-08 20:16:39.372179+01:00,15.61,15.89,77.9,6.26,360.0
2025-11-08 20:21:40.017840+01:00,15.67,15.83,78.0,4.02,329.0
2025-11-08 20:26:40.688118+01:00,15.61,15.78,78.4,4.92,343.0
2025-11-08 20:31:41.333878+01:00,15.61,15.67,78.8,4.47,330.0
2025-11-08 20:36:41.997175+01:00,15.5,15.67,78.8,4.92,346.0
2025-11-08 20:41:43.285931+01:00,15.5,15.67,78.8,3.58,350.0
2025-11-08 20:46:43.895152+01:00,15.44,15.61,78.9,4.02,344.0
2025-11-08 20:51:44.761421+01:00,15.33,15.56,79.2,3.58,350.0
2025-11-08 20:56:45.467959+01:00,15.33,15.61,79.4,4.02,343.0
2025-11-08 21:01:46.198867+01:00,15.33,15.56,79.6,4.47,355.0
2025-11-08 21:06:46.850629+01:00,15.28,15.5,79.6,3.13,16.0
2025-11-08 21:11:47.538310+01:00,15.28,15.39,80.2,4.02,350.0
2025-11-08 21:16:48.142037+01:00,15.28,15.44,80.1,4.47,352.0
2025-11-08 21:21:48.761656+01:00,15.17,15.56,79.6,3.58,5.0
2025-11-08 21:26:49.412394+01:00,15.17,15.5,79.7,4.02,360.0
2025-11-08 21:31:50.082030+01:00,15.11,15.44,79.6,4.47,336.0
2025-11-08 21:36:50.871764+01:00,14.94,15.06,80.4,3.13,11.0
2025-11-08 21:41:51.472370+01:00,14.94,14.56,81.4,3.58,325.0
2025-11-08 21:46:52.174349+01:00,14.83,14.33,82.7,3.58,334.0
2025-11-08 21:51:52.850377+01:00,14.78,14.11,83.4,2.24,326.0
2025-11-08 21:56:53.454200+01:00,14.67,14.11,83.6,2.24,28.0
2025-11-08 22:01:54.153647+01:00,14.61,13.89,83.8,2.68,360.0
2025-11-08 22:06:54.807390+01:00,14.61,13.56,84.3,3.58,337.0
2025-11-08 22:11:55.493203+01:00,14.5,13.39,85.8,3.58,333.0
2025-11-08 22:16:56.140659+01:00,14.44,13.44,85.7,4.02,333.0
2025-11-08 22:21:56.840505+01:00,14.44,13.44,85.4,2.24,341.0
2025-11-08 22:26:57.523606+01:00,14.33,13.39,85.7,1.79,335.0
2025-11-08 22:31:58.218069+01:00,14.33,13.44,86.1,1.34,338.0
2025-11-08 22:36:58.864688+01:00,14.33,13.61,85.8,1.79,346.0
2025-11-08 22:41:59.628283+01:00,14.33,13.72,85.3,0.89,344.0
2025-11-08 22:47:00.339153+01:00,14.33,13.78,84.9,1.34,344.0
2025-11-08 22:52:01.024718+01:00,14.22,13.78,84.5,1.34,337.0
2025-11-08 22:57:01.632638+01:00,14.22,13.72,84.5,1.34,360.0
2025-11-08 23:02:02.369341+01:00,14.22,13.67,84.6,1.34,342.0
2025-11-08 23:07:03.101667+01:00,14.17,13.61,84.6,1.34,337.0
2025-11-08 23:12:03.772816+01:00,14.17,13.56,84.6,1.34,340.0
2025-11-08 23:17:04.465954+01:00,12.83,13.61,84.2,1.79,22.0
2025-11-08 23:22:05.113298+01:00,12.67,13.56,84.2,1.34,346.0
2025-11-08 23:27:05.798343+01:00,12.67,13.56,83.9,1.79,343.0
2025-11-08 23:32:06.411642+01:00,12.5,13.44,84.4,1.79,360.0
2025-11-08 23:37:07.058942+01:00,12.44,13.33,84.3,0.89,348.0
2025-11-08 23:42:07.693936+01:00,12.44,13.28,84.3,1.34,5.0
2025-11-08 23:47:08.290213+01:00,12.44,13.28,84.2,0.89,10.0
2025-11-08 23:52:08.878259+01:00,12.5,13.28,83.7,1.79,348.0
2025-11-08 23:57:09.509297+01:00,12.44,13.11,84.2,1.34,347.0
2025-11-09 00:02:10.146898+01:00,12.44,12.94,84.5,1.34,346.0
2025-11-09 00:07:10.834611+01:00,12.44,12.94,84.5,1.34,360.0
2025-11-09 00:12:11.500096+01:00,12.28,12.94,84.3,1.34,355.0
2025-11-09 00:17:12.072593+01:00,12.0,12.83,84.2,1.34,344.0
2025-11-09 00:22:12.793484+01:00,12.0,12.78,84.7,0.89,351.0
2025-11-09 00:27:13.516957+01:00,12.17,12.78,84.9,0.89,360.0
2025-11-09 00:32:14.182964+01:00,12.17,12.72,84.7,1.34,347.0
2025-11-09 00:37:14.873775+01:00,12.28,12.44,84.6,1.79,348.0
2025-11-09 00:42:15.500818+01:00,12.11,12.28,85.3,1.34,344.0
2025-11-09 00:47:16.103470+01:00,12.11,12.22,85.8,1.34,333.0
2025-11-09 00:52:16.806802+01:00,11.94,12.17,85.7,1.34,344.0
2025-11-09 00:57:17.443552+01:00,11.83,12.06,85.9,1.34,355.0
2025-11-09 01:02:18.176400+01:00,11.78,11.94,85.8,0.89,344.0
2025-11-09 01:07:18.844842+01:00,11.72,11.78,86.0,1.79,360.0
2025-11-09 01:12:19.537303+01:00,11.44,11.72,86.6,0.89,360.0
2025-11-09 01:17:20.218469+01:00,11.11,11.67,86.6,0.45,360.0
2025-11-09 01:22:20.958493+01:00,11.39,11.61,86.1,1.79,348.0
2025-11-09 01:27:21.610164+01:00,11.28,11.44,86.7,0.89,355.0
2025-11-09 01:32:22.260842+01:00,11.28,11.39,87.0,0.89,355.0
2025-11-09 01:37:22.916389+01:00,11.44,11.28,87.1,0.89,360.0
2025-11-09 01:42:23.592771+01:00,11.39,11.33,87.6,0.89,360.0
2025-11-09 01:47:24.237298+01:00,11.39,11.28,87.5,1.34,5.0
2025-11-09 01:52:25.050537+01:00,11.06,11.28,87.7,0.45,5.0
2025-11-09 01:57:25.687701+01:00,10.89,11.28,87.7,,
2025-11-09 02:02:26.389505+01:00,11.22,11.33,87.4,0.89,5.0
2025-11-09 02:07:27.130854+01:00,11.22,11.28,87.1,1.34,360.0
2025-11-09 02:12:27.818287+01:00,10.89,11.22,87.3,0.45,355.0
2025-11-09 02:17:28.484114+01:00,10.72,11.28,88.0,,
2025-11-09 02:22:29.106308+01:00,11.11,11.17,87.0,1.34,346.0
2025-11-09 02:27:29.795971+01:00,11.06,11.17,87.6,0.89,341.0
2025-11-09 02:32:30.456871+01:00,10.61,11.17,87.5,0.45,341.0
2025-11-09 02:37:31.181302+01:00,10.56,11.28,87.8,,
2025-11-09 02:42:31.877722+01:00,11.28,11.44,88.4,0.89,341.0
2025-11-09 02:47:32.576787+01:00,11.44,11.44,86.7,1.34,5.0
2025-11-09 02:52:33.269056+01:00,11.06,11.22,86.3,1.34,360.0
2025-11-09 02:57:33.926821+01:00,10.78,11.17,87.0,0.89,360.0
2025-11-09 03:02:34.625010+01:00,10.61,11.17,87.6,,
2025-11-09 03:07:35.410479+01:00,10.56,11.33,87.9,0.45,360.0
2025-11-09 03:12:36.013140+01:00,10.78,11.39,87.2,0.45,360.0
2025-11-09 03:17:36.665143+01:00,10.61,11.33,86.3,,
2025-11-09 03:22:37.326271+01:00,11.06,11.28,86.3,0.89,360.0
2025-11-09 03:27:37.996791+01:00,10.61,11.22,86.4,,
2025-11-09 03:32:38.619791+01:00,10.39,11.17,86.5,,
2025-11-09 03:37:39.396035+01:00,10.61,11.06,85.6,0.89,360.0
2025-11-09 03:42:40.098312+01:00,10.78,10.83,86.3,0.89,360.0
2025-11-09 03:47:40.801496+01:00,10.89,10.67,87.0,1.34,360.0
2025-11-09 03:52:41.471244+01:00,10.72,10.5,87.3,0.89,360.0
2025-11-09 03:57:42.136536+01:00,10.44,10.44,87.8,0.45,360.0
2025-11-09 04:02:42.860208+01:00,10.78,10.44,87.8,1.34,355.0
2025-11-09 04:07:43.500416+01:00,10.61,10.33,87.2,0.89,338.0
2025-11-09 04:12:44.090976+01:00,10.56,10.33,87.7,1.34,338.0
2025-11-09 04:17:44.769146+01:00,10.56,10.28,87.7,0.89,343.0
2025-11-09 04:22:45.518303+01:00,10.11,10.22,88.0,0.45,343.0
2025-11-09 04:27:46.157120+01:00,10.61,10.17,88.1,1.34,343.0
2025-11-09 04:32:46.816330+01:00,10.56,10.17,88.0,0.89,355.0
2025-11-09 04:37:47.482995+01:00,10.39,10.06,88.1,0.89,355.0
2025-11-09 04:42:48.176836+01:00,10.56,10.11,88.0,0.89,355.0
2025-11-09 04:47:48.791943+01:00,10.44,10.11,87.8,0.89,355.0
2025-11-09 04:52:49.330029+01:00,10.22,10.06,87.9,0.45,355.0
2025-11-09 04:57:50.003440+01:00,10.39,10.0,87.7,1.34,350.0
2025-11-09 05:02:50.703167+01:00,10.39,9.94,87.9,1.34,360.0
2025-11-09 05:07:51.465015+01:00,10.39,9.94,87.8,0.89,352.0
2025-11-09 05:12:52.089217+01:00,10.22,9.83,87.8,0.89,352.0
2025-11-09 05:17:52.785948+01:00,10.39,9.83,88.2,1.79,349.0
2025-11-09 05:22:53.406444+01:00,10.22,9.78,88.0,0.89,348.0
2025-11-09 05:27:54.051870+01:00,10.22,9.78,88.2,0.89,348.0
2025-11-09 05:32:54.813395+01:00,10.22,9.78,88.4,0.89,360.0
2025-11-09 05:37:55.500092+01:00,10.06,9.72,88.2,0.89,348.0
2025-11-09 05:42:56.173628+01:00,9.78,9.72,88.2,0.89,360.0
2025-11-09 05:47:56.793721+01:00,9.94,9.78,88.3,0.89,348.0
2025-11-09 05:52:57.861487+01:00,10.06,9.67,88.0,1.34,360.0
2025-11-09 05:57:58.524079+01:00,10.28,9.67,88.2,0.89,348.0
2025-11-09 06:02:59.231405+01:00,10.39,9.61,87.9,1.34,348.0
2025-11-09 06:07:59.893235+01:00,9.78,9.5,88.2,0.45,5.0
2025-11-09 06:13:00.546865+01:00,10.06,9.56,88.7,0.89,5.0
2025-11-09 06:18:01.207502+01:00,10.22,9.67,88.4,0.89,360.0
2025-11-09 06:23:01.842948+01:00,10.28,9.61,88.1,0.89,5.0
2025-11-09 06:28:02.507647+01:00,10.28,9.56,87.8,1.34,355.0
2025-11-09 06:33:03.184315+01:00,9.94,9.5,88.3,0.89,345.0
2025-11-09 06:38:03.997908+01:00,9.89,9.56,88.8,0.45,345.0
2025-11-09 06:43:04.679697+01:00,10.22,9.56,88.3,0.89,345.0
2025-11-09 06:48:05.298205+01:00,10.06,9.39,87.9,1.34,360.0
2025-11-09 06:53:05.970685+01:00,10.11,9.44,88.7,0.89,345.0
2025-11-09 06:58:06.639798+01:00,10.06,9.39,88.5,0.89,341.0
2025-11-09 07:03:07.348818+01:00,10.11,9.39,88.5,1.34,337.0
2025-11-09 07:08:07.989220+01:00,9.67,9.39,88.5,,
2025-11-09 07:13:08.635925+01:00,10.06,9.39,88.8,0.89,341.0
2025-11-09 07:18:09.300700+01:00,9.94,9.39,88.4,0.89,337.0
2025-11-09 07:23:10.223915+01:00,9.89,9.33,88.5,0.89,341.0
2025-11-09 07:28:10.931925+01:00,9.89,9.33,89.0,0.89,341.0
2025-11-09 07:33:11.623061+01:00,9.94,9.33,88.7,0.89,341.0
2025-11-09 07:38:12.356239+01:00,9.56,9.33,88.6,0.45,341.0
2025-11-09 07:43:13.058437+01:00,9.94,9.39,89.0,0.89,341.0
2025-11-09 07:48:13.748290+01:00,9.94,9.39,88.5,0.89,355.0
2025-11-09 07:53:14.456157+01:00,9.94,9.39,88.7,1.34,355.0
2025-11-09 07:58:15.088212+01:00,9.89,9.33,88.5,1.79,337.0
2025-11-09 08:03:15.771197+01:00,9.72,9.33,88.6,0.45,351.0
2025-11-09 08:08:16.754925+01:00,9.94,9.33,88.5,0.89,351.0
2025-11-09 08:13:17.402046+01:00,9.72,9.33,88.3,0.89,351.0
2025-11-09 08:18:18.116378+01:00,9.72,9.28,88.7,0.45,351.0
2025-11-09 08:23:18.722745+01:00,10.06,9.33,88.7,0.89,339.0
2025-11-09 08:28:19.299242+01:00,10.06,9.44,88.8,0.89,9.0
2025-11-09 08:33:19.972152+01:00,10.39,9.44,88.8,0.89,340.0
2025-11-09 08:38:20.732685+01:00,10.44,9.44,88.4,1.34,340.0
2025-11-09 08:43:21.371348+01:00,10.72,9.44,88.7,0.45,342.0
2025-11-09 08:48:22.041944+01:00,10.89,9.56,89.0,0.89,342.0
2025-11-09 08:53:22.971288+01:00,10.94,9.61,89.1,1.79,215.0
2025-11-09 08:58:23.691943+01:00,11.22,9.83,88.9,0.45,230.0
2025-11-09 09:03:24.321542+01:00,11.56,9.94,88.9,,
2025-11-09 09:08:24.968840+01:00,11.72,10.11,88.5,,
2025-11-09 09:13:25.606310+01:00,11.94,10.28,88.5,0.0,0.0
2025-11-09 09:18:26.241943+01:00,12.11,10.44,88.1,0.0,0.0
2025-11-09 09:23:26.858581+01:00,12.28,10.56,88.1,0.0,0.0
2025-11-09 09:28:27.493935+01:00,12.33,10.78,87.9,0.0,0.0
2025-11-09 09:33:28.232345+01:00,12.61,10.94,87.6,0.0,0.0
